Date_Time,open,high,low,close,volume
2019-01-15,48.71,49.13,48.44,48.6,22480820
2019-01-14,48.46,48.83,48.3,48.35,19193910
2019-01-11,48.1,49.291,48.05,48.93,21751291
2019-01-10,47.75,48.65,47.41,48.56,27202575
2019-01-09,47.96,48.57,47.78,48.01,22554525
2019-01-08,47.8,48.03,46.78,47.74,22749206
2019-01-07,47.1,47.995,46.75,47.44,22736796
2019-01-04,45.835,47.57,45.54,47.22,35447286
2019-01-03,46.15,46.28,44.39,44.49,32267297
2019-01-02,45.96,47.47,45.77,47.08,18774573
2018-12-31,47.09,47.48,46.55,46.93,20490405
2018-12-28,46.51,47.74,46.3,46.75,24729695
2018-12-27,45.62,46.38,44.67,46.36,29970725
2018-12-26,44,46.2,43.51,46.19,28677632
2018-12-24,44.63,45.17,43.54,43.59,19241563
2018-12-21,45.75,46.65,44.8,44.84,52767741
2018-12-20,45.41,46.31,45.01,45.54,37750948
2018-12-19,47.49,47.73,45.38,45.57,39717559
2018-12-18,47.47,48.45,47.36,47.74,29014290
2018-12-17,47.86,48.41,46.66,47.08,26598676
2018-12-14,47.89,48.76,47.85,47.86,26372077
2018-12-13,48.26,48.58,47.855,48.29,19525963
2018-12-12,48.58,48.64,47.41,47.83,31305045
2018-12-11,47.9,48.59,47.13,47.38,23850962
2018-12-10,46.28,47.46,46.01,47.21,23289000
2018-12-07,47.94,48.06,46.23,46.24,34016375
2018-12-06,46.8,48.39,46.52,48.37,31661749
2018-12-04,49.52,49.6,47.675,47.75,35397722
2018-12-03,50,50.495,49.53,50.13,30866818
2018-11-30,47.95,49.32,47.56,49.31,43312603
2018-11-29,48.49,48.56,47.63,47.7,23592512
2018-11-28,47.935,48.88,47.65,48.86,28003222
2018-11-27,46.94,48.22,46.59,48.07,27621025
2018-11-26,47.27,47.46,46.7,47.45,20723037
2018-11-23,46.69,47.07,46.52,46.54,8906879
2018-11-21,47.85,47.88,47.02,47.03,19011435
2018-11-20,47.4,48.12,47.09,47.39,29200847
2018-11-19,48.61,49.15,47.78,48,26859030
2018-11-16,47.77,49.05,47.69,48.83,31670572
2018-11-15,47.01,48.24,46.72,48.11,29580992
2018-11-14,47.85,47.965,46.89,47.09,25632731
2018-11-13,46.99,48.25,46.99,47.39,29315924
2018-11-12,47.71,47.8,46.6,46.65,24412843
2018-11-09,48.79,49.025,47.87,48.11,21761447
2018-11-08,48.49,49.29,48.46,48.99,26581744
2018-11-07,47.63,48.75,47.59,48.72,29913193
2018-11-06,47.8,47.92,47.03,47.25,23839582
2018-11-05,47.34,48.25,46.92,47.97,23751221
2018-11-02,48.13,48.25,46.75,47.11,30759786
2018-11-01,46.95,48.47,46.86,48.22,28335329
2018-10-31,48.29,48.56,46.83,46.88,33369091
2018-10-30,45.53,47.88,45.46,47.76,43975214
2018-10-29,46.5,46.75,44.44,45.4,35732223
2018-10-26,45.59,46.44,44.7,45.69,67280359
2018-10-25,43.54,44.94,43.28,44.31,48255281
2018-10-24,44.16,44.36,42.36,42.42,33631803
2018-10-23,44.18,45.09,43.91,44.5,38590347
2018-10-22,44.5,45.34,44.1,45.01,34508833
2018-10-19,45.02,45.18,43.86,44,28368505
2018-10-18,45.65,45.75,44.83,44.97,26638830
2018-10-17,46,46.33,45.54,45.89,23124370
2018-10-16,44.9,46.01,44.825,45.94,21471984
2018-10-15,44.63,45.14,44.44,44.53,21632953
2018-10-12,45.27,45.3429,44.23,44.88,32087385
2018-10-11,45.15,45.61,43.73,44.23,43648820
2018-10-10,46.06,46.12,44.8,44.8,43109488
2018-10-09,47.18,47.62,46.54,46.55,23285714
2018-10-08,46.96,47.35,46.52,47.03,19376820
2018-10-05,48.23,48.34,46.66,47.03,28901448
2018-10-04,48.84,48.86,47.62,48.13,30108253
2018-10-03,48.62,49.72,48.56,48.76,39211946
2018-10-02,47.51,48.88,47.32,48.1,42121090
2018-10-01,46.79,47.22,46.2,46.45,23797630
2018-09-28,45.62,47.75,45.46,47.29,46223464
2018-09-27,45.91,46.165,45.73,45.88,15415535
2018-09-26,46.04,46.3,45.58,45.7,23957663
2018-09-25,46.22,46.39,45.8,45.91,23389874
2018-09-24,46.31,47,46.15,46.91,17846994
2018-09-21,47.12,47.419,46.37,46.66,52650601
2018-09-20,46.78,47.36,46.52,47.2,21999267
2018-09-19,46.09,46.44,45.89,46.15,15918914
2018-09-18,45.58,46.53,45.41,46.1,20528084
2018-09-17,45.29,45.9,45.19,45.42,17603171
2018-09-14,45.78,45.965,45.35,45.54,22998666
2018-09-13,45.68,45.85,45.11,45.57,18657116
2018-09-12,44.56,44.98,44.06,44.93,29778722
2018-09-11,46,46.03,44.89,44.93,32455320
2018-09-10,46.56,46.76,46.23,46.3,21522362
2018-09-07,46.91,47.48,46.36,46.45,25958345
2018-09-06,47.76,47.96,47.21,47.26,19318129
2018-09-05,47.75,48.12,47.47,47.72,20857150
2018-09-04,48.38,48.4267,47.5601,47.96,15682894
2018-08-31,47.96,48.56,47.92,48.43,16483981
2018-08-30,48.52,48.83,48.09,48.24,16418812
2018-08-29,48.7,48.86,48.4,48.75,13479099
2018-08-28,48.55,48.79,48.31,48.57,13472427
2018-08-27,48,48.39,47.63,48.35,17170257
2018-08-24,47.29,47.89,47.08,47.66,18214708
2018-08-23,46.86,47.17,46.71,46.98,31343206
2018-08-22,47.25,47.35,46.92,47.05,23182485
2018-08-21,46.66,47.85,46.64,47.62,19254336
2018-08-20,47.05,47.12,46.19,46.5,24334042
2018-08-17,47,47.39,46.33,47.1,26381992
2018-08-16,47.75,47.95,47.05,47.17,24358040
2018-08-15,47.78,48,46.9,47.46,26739870
2018-08-14,48.67,48.76,47.65,48.12,23061591
2018-08-13,48.92,49.24,48.38,48.45,17070585
2018-08-10,48.51,49.17,48.3,48.85,28712389
2018-08-09,49.86,50.6,49.72,50.14,23795628
2018-08-08,49.6,50.13,49.44,49.96,21997841
2018-08-07,49.43,49.83,49.41,49.7,28322714
2018-08-06,48.77,49.31,48.32,49.3,26669005
2018-08-03,49.5,49.78,49.1701,49.63,22008160
2018-08-02,48.5,49.52,48.2,49.48,26452493
2018-08-01,48.055,48.91,48,48.81,28060679
2018-07-31,48.24,48.6757,47.69,48.1,36581201
2018-07-30,47.63,47.99,46.43,47.69,35696572
2018-07-27,48.76,49.2,47.48,47.68,67816656
2018-07-26,52.45,53.18,51.87,52.16,28282484
2018-07-25,52.21,52.45,51.09,52.43,19892991
2018-07-24,52.76,53.3,52.075,52.18,17788677
2018-07-23,51.77,52.495,51.33,52.31,15945470
2018-07-20,51.83,52.07,51.33,51.91,17387554
2018-07-19,51.6,52.01,51.05,51.98,15954636
2018-07-18,51.87,51.97,51.465,51.72,14649019
2018-07-17,51.05,51.8785,51.01,51.75,15754472
2018-07-16,52.15,52.32,51.87,52.01,15951549
2018-07-13,52.4,52.42,51.76,52.22,13750255
2018-07-12,52.05,52.48,51.73,52.35,20292712
2018-07-11,51.69,51.87,51.19,51.2,18665554
2018-07-10,52.1,52.26,51.84,52.16,17362901
2018-07-09,51.64,51.89,51,51.86,21361609
2018-07-06,50.77,51.5,50.4,51.37,19968048
2018-07-05,49.98,50.96,49.75,50.75,26163528
2018-07-03,50.58,50.86,49.43,49.47,16327904
2018-07-02,49.04,50.27,48.83,50.2,23755548
2018-06-29,49.53,50.11,49.5,49.71,28906523
2018-06-28,48.58,49.49,48.5,49.25,29055690
2018-06-27,49.34,50.06,48.75,48.76,33338795
2018-06-26,49.95,50.41,49.36,49.67,37543003
2018-06-25,51.17,51.75,49.91,50.71,45356466
2018-06-22,52.62,53.09,52.3,52.5,34682074
2018-06-21,54.38,54.53,51.94,52.19,44435555
2018-06-20,53.19,53.745,52.69,53.46,21403035
2018-06-19,52.14,52.95,51.88,52.93,31780850
2018-06-18,54.3,54.3,52.34,53.22,40764444
2018-06-15,55.17,55.38,54.58,55.11,39194688
2018-06-14,55.45,55.86,55.18,55.54,23419829
2018-06-13,54.98,55.7,54.91,55.03,22631436
2018-06-12,54.87,55.03,54.22,54.82,23294943
2018-06-11,54.8,55.09,54.26,54.52,25752361
2018-06-08,55.56,55.7,54.66,55.05,30822854
2018-06-07,56.92,57,55.62,55.88,27596110
2018-06-06,56.53,57.06,56.08,57.03,22955355
2018-06-05,56.9,57.12,56.215,56.53,21687019
2018-06-04,57.01,57.5995,56.775,56.83,22538053
2018-06-01,55.84,57.1,55.8,57.08,31183166
2018-05-31,55.67,55.86,55.06,55.2,30962105
2018-05-30,55.89,56.2,55.615,55.68,24711519
2018-05-29,55.12,55.81,54.81,55.32,24253509
2018-05-25,54.8,55.5,54.54,55.44,18549989
2018-05-24,55.18,55.3,54.13,54.75,19667095
2018-05-23,54,55.23,53.84,55.21,20555425
2018-05-22,54.73,55.05,54.05,54.45,19009588
2018-05-21,54.36,55.22,53.86,54.32,25367377
2018-05-18,54.53,54.54,53.47,53.5,23679944
2018-05-17,54.55,55.44,54.42,54.81,16872598
2018-05-16,54.17,54.7,53.955,54.64,16260459
2018-05-15,54.58,54.75,53.56,53.92,21712649
2018-05-14,54.77,55.2401,54.74,54.9,21878199
2018-05-11,54.62,55.19,54.43,54.67,15405004
2018-05-10,54.55,55,54.1,54.98,18715910
2018-05-09,53.76,54.37,53.19,54.34,19827532
2018-05-08,53.2948,53.63,52.8,53.63,21026793
2018-05-07,52.86,53.58,52.83,53.33,20285746
2018-05-04,51.62,52.84,51,52.78,25642474
2018-05-03,51.89,52.56,51.21,52.28,28560967
2018-05-02,53.09,53.2,52.15,52.31,25778328
2018-05-01,51.64,53.42,51.44,53.33,27600758
2018-04-30,52.56,53.37,51.21,51.62,36417370
2018-04-27,55.44,55.79,52.23,52.73,69888148
2018-04-26,52.26,53.27,52.07,53.05,39575029
2018-04-25,51.86,52.1,50.6,51.38,25752805
2018-04-24,51.87,53.64,51.14,51.45,42494668
2018-04-23,51.689,51.89,50.85,51.1,21706733
2018-04-20,52.17,52.28,50.88,51.53,26910093
2018-04-19,52.95,52.96,51.61,52.22,25422376
2018-04-18,53.52,54.355,53.34,53.61,22164679
2018-04-17,52.91,53.7,52.89,53.54,21228696
2018-04-16,52.29,52.53,51.79,52.4,18855458
2018-04-13,53.06,53.21,51.6,51.86,20884874
2018-04-12,51.49,53.2689,51.45,52.72,29781357
2018-04-11,50.99,51.73,50.82,51.1,17568432
2018-04-10,51.12,51.49,50.34,51.27,26417762
2018-04-09,49.16,51.11,49.16,49.55,31436989
2018-04-06,49.79,50.4,48.5,48.79,28215164
2018-04-05,50.01,50.7199,49.97,50.38,25115351
2018-04-04,48.1,50.16,48.01,49.99,30370046
2018-04-03,49,49.96,48.41,49.75,39432360
2018-04-02,51.69,52.04,47.29,48.92,67187824
2018-03-29,49.98,52.08,49.87,52.08,45265805
2018-03-28,50.5,50.7,49.01,49.6,37970859
2018-03-27,53.01,53.25,50.78,51.19,37076576
2018-03-26,50.74,52.49,50.32,52.48,37527480
2018-03-23,50.59,50.99,49.36,49.36,36741700
2018-03-22,50.74,51.96,50.6,50.83,30650151
2018-03-21,51.55,52.17,51.17,51.56,22984769
2018-03-20,50.88,51.81,50.85,51.55,21674287
2018-03-19,50.74,51.23,49.93,50.83,27562085
2018-03-16,51.17,51.7,50.99,51.17,38948825
2018-03-15,52.23,52.3,50.88,50.88,24474918
2018-03-14,52.06,52.175,51.31,51.86,24049899
2018-03-13,52.52,53.78,51.39,51.78,44646094
2018-03-12,51.86,51.95,50.5,51.52,31475368
2018-03-09,51.27,52.3,51,52.19,30943178
2018-03-08,51.79,52.08,50.47,50.74,28132301
2018-03-07,50.18,51.485,50.1,51.32,31801943
2018-03-06,50.16,51.33,50.15,50.71,39132300
2018-03-05,48.57,49.795,48.041,49.75,30826521
2018-03-02,47.2,49.05,46.96,48.98,33310592
2018-03-01,49.5,49.715,47.47,47.84,36326639
2018-02-28,50.18,50.34,49.28,49.29,33888511
2018-02-27,49.37,50.9,49.31,49.91,42654658
2018-02-26,48.2,49.13,48.1,49.11,25774143
2018-02-23,46.34,47.79,46.305,47.73,25243762
